"","sub","game","Response","Reaction.Time","q_nr","age.cat"
"10117","9818182","competition","15",4713.67600000009,3,"Adults"
"10118","9818182","competition","4",4809.2189999999,4,"Adults"
"10119","9818182","competition","R1",8340.98300000001,5,"Adults"
"10120","9818182","lottery","10",10227.965,1,"Adults"
"10121","9818182","lottery","R1",8639.883,2,"Adults"
"10122","9818182","lottery","15",6610.95499999973,3,"Adults"
"10123","9818183","general","Vero",3580.746,1,"Adults"
"10124","9818183","general","Falso",2095.15200000019,2,"Adults"
"10125","9818183","general","Falso",1955.91699999991,3,"Adults"
"10126","9818183","general","Falso",3732.48200000028,4,"Adults"
"10127","9818183","general","Vero",3046.83199999991,5,"Adults"
"10128","9818183","coordination","2",10679.206,1,"Adults"
"10129","9818183","coordination","Niente",9388.71700000009,2,"Adults"
"10130","9818183","coordination","15",4753.457,3,"Adults"
"10131","9818183","coordination","15",4746.006,4,"Adults"
"10132","9818183","coordination","R2",10052.1470000003,5,"Adults"
"10133","9818183","competition","4",7476.76900000019,1,"Adults"
"10134","9818183","competition","15",6553.64900000028,2,"Adults"
"10135","9818183","competition","15",4736.46799999991,3,"Adults"
"10136","9818183","competition","4",4603.72500000028,4,"Adults"
"10137","9818183","competition","R1",10441.458,5,"Adults"
"10138","9818183","lottery","10",4934.67400000009,1,"Adults"
"10139","9818183","lottery","R1",4808.73000000019,2,"Adults"
"10140","9818183","lottery","15",5748.28399999991,3,"Adults"
"10141","9818252","general","Vero",4043,1,"Adults"
"10142","9818252","general","Falso",2034,2,"Adults"
"10143","9818252","general","Falso",2533,3,"Adults"
"10144","9818252","general","Falso",2815,4,"Adults"
"10145","9818252","general","Vero",2366,5,"Adults"
"10146","9818252","coordination","2",12528,1,"Adults"
"10147","9818252","coordination","Niente",9096,2,"Adults"
"10148","9818252","coordination","15",5864,3,"Adults"
"10149","9818252","coordination","15",5715,4,"Adults"
"10150","9818252","coordination","R2",12980,5,"Adults"
"10151","9818252","competition","4",9615,1,"Adults"
"10152","9818252","competition","15",2067,2,"Adults"
"10153","9818252","competition","15",2917,3,"Adults"
"10154","9818252","competition","4",1500,4,"Adults"
"10155","9818252","competition","R1",7282,5,"Adults"
"10156","9818252","lottery","10",4898,1,"Adults"
"10157","9818252","lottery","R1",7965,2,"Adults"
"10158","9818252","lottery","15",3400,3,"Adults"
"10159","9818177","general","Vero",5456,1,"Adults"
"10160","9818177","general","Falso",3168,2,"Adults"
"10161","9818177","general","Falso",2882,3,"Adults"
"10162","9818177","general","Falso",3579,4,"Adults"
"10163","9818177","general","Falso",7155,5,"Adults"
"10164","9818177","general","Vero",8225,5,"Adults"
"10165","9818177","coordination","2",17199,1,"Adults"
"10166","9818177","coordination","Niente",5942,2,"Adults"
"10167","9818177","coordination","15",7037,3,"Adults"
"10168","9818177","coordination","15",901,4,"Adults"
"10169","9818177","coordination","R2",11405,5,"Adults"
"10170","9818177","competition","4",15146,1,"Adults"
"10171","9818177","competition","15",1823,2,"Adults"
"10172","9818177","competition","15",5647,3,"Adults"
"10173","9818177","competition","4",1939,4,"Adults"
"10174","9818177","competition","R2",4503,5,"Adults"
"10175","9818177","competition","R1",12246,5,"Adults"
"10176","9818177","lottery","10",8476,1,"Adults"
"10177","9818177","lottery","R1",6315,2,"Adults"
"10178","9818177","lottery","Niente",8595,3,"Adults"
"10179","9818177","lottery","15",14366,3,"Adults"
"10180","9818174","general","Vero",3466,1,"Adults"
"10181","9818174","general","Falso",2997,2,"Adults"
"10182","9818174","general","Falso",2539,3,"Adults"
"10183","9818174","general","Falso",3131,4,"Adults"
"10184","9818174","general","Vero",3038,5,"Adults"
"10185","9818174","coordination","2",14857,1,"Adults"
"10186","9818174","coordination","Niente",5962,2,"Adults"
"10187","9818174","coordination","15",7163,3,"Adults"
"10188","9818174","coordination","15",6529,4,"Adults"
"10189","9818174","coordination","R2",7656,5,"Adults"
"10190","9818174","competition","4",15558,1,"Adults"
"10191","9818174","competition","15",5321,2,"Adults"
"10192","9818174","competition","15",8460,3,"Adults"
"10193","9818174","competition","4",5263,4,"Adults"
"10194","9818174","competition","R1",14359,5,"Adults"
"10195","9818174","lottery","10",5768,1,"Adults"
"10196","9818174","lottery","R1",31914,2,"Adults"
"10197","9818174","lottery","15",5754,3,"Adults"
"10198","9818216","general","Vero",8241.50900000596,1,"Adults"
"10199","9818216","general","Falso",6039.55700000298,2,"Adults"
"10200","9818216","general","Falso",4857.70500000596,3,"Adults"
"10201","9818216","general","Falso",3675.21300000447,4,"Adults"
